date,description,amount,account_number,account_description,account_category
2024-12-12 23:48:57.578120,,-34407.78,6071,Finansielle anlægsaktiver,Tilgodehavender hos virksomhedsdeltagere og ledelse
2024-12-12 23:48:57.578120,,-39691.23,2830,Administrationsomkostninger,Administrationsomkostninger
2024-12-13 23:48:57.578120,,-44392.97,2965,Personalegoder,Personaleomkostninger
2024-12-13 23:48:57.578120, indbetaling {} - ref. 61663,-9339.36,1910,"Repræsentationsomkostninger, skattemæssigt begrænset fradrag",Salgsomkostninger
2024-12-13 23:48:57.578120,,-28800.83,2260,Forsknings- og udviklingsomkostninger,Administrationsomkostninger
2024-12-14 23:48:57.578120,,-43793.36,1770,Varelagerregulering på lagre af råvarer og hjælpematerialer,"Omkostninger til råvarer, hjælpematerialer og ydelser"
2024-12-14 23:48:57.578120, betaling {} - værdireguleringer af investeringsejendomme - ref. 42020,-8083.02,3680,Værdireguleringer af investeringsejendomme,Øvrige finansielle omkostninger
2024-12-15 23:48:57.578120,,-36445.36,3060,Af- og nedskrivninger af software,Af- og nedskrivninger af materielle og immaterielle anlægsaktiver
2024-12-15 23:48:57.578120,,-19001.05,6000,Andre værdipapirer og kapitalandele,Andre værdipapirer og kapitalandele
2024-12-15 23:48:57.578120, betaling {} - lønrefusioner - ref. 46552,-13916.91,2968,Lønrefusioner,Personaleomkostninger
2024-12-15 23:48:57.578120,,-29976.17,3450,Andre finansielle indtægter fra tilknyttede virksomheder,Andre finansielle indtægter fra tilknyttede virksomheder
2024-12-15 23:48:57.578120, betaling {} - leje og operationelle leasingydelser (ekskl. husleje) - ref. 26975,-41981.68,2460,Leje og operationelle leasingydelser (ekskl. husleje),Administrationsomkostninger
2024-12-16 23:48:57.578120, betaling {} - nedskrivning af finansielle aktiver - ref. 48977,-34231.0,3560,Nedskrivning af finansielle aktiver,Nedskrivning af finansielle aktiver
2024-12-16 23:48:57.578120,,-40512.54,2560,"Driftsomkostninger, varebiler",Administrationsomkostninger
2024-12-17 23:48:57.578120, {} elafgift - ref. 54064,-27821.71,7780,Elafgift,"Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2024-12-18 23:48:57.578120,,-21524.72,6910,Øvrige reserver,Andre reserver
2024-12-18 23:48:57.578120,,-18528.91,5140,"Erhvervede immaterielle anlægsaktiver, ultimo",Erhvervede immaterielle anlægsaktiver
2024-12-18 23:48:57.578120,,-3228.59,3670,Renter til banker og realkreditinstitutter,Øvrige finansielle omkostninger
2024-12-19 23:48:57.578120,,-30670.86,6200,Akkumulerede nedskrivninger til tab på tilgodehavender fra salg og tjenesteydelser,Tilgodehavender fra salg og tjenesteydelser
2024-12-20 23:48:57.578120, betaling {} - personalegoder - ref. 38119,-47390.42,2965,Personalegoder,Personaleomkostninger
2024-12-20 23:48:57.578120,,-18053.51,5120,"Erhvervede immaterielle anlægsaktiver, årets af- og nedskrivninger",Erhvervede immaterielle anlægsaktiver
2024-12-20 23:48:57.578120,,-48006.89,2310,It-udstyr mv.,Administrationsomkostninger
2024-12-20 23:48:57.578120,,-41530.97,5550,"Indretning af lejede lokaler, tilbageførte af- og nedskrivninger",Indretning af lejede lokaler
2024-12-21 23:48:57.578120,,-2906.12,5240,"Investeringsejendomme under opførelse, bogført værdi primo",Investeringsejendomme under opførelse
2024-12-21 23:48:57.578120,,-34642.64,2700,Ej skattemæssigt fradragsberettigede rådgivningshonorarer,Administrationsomkostninger
2024-12-21 23:48:57.578120,,-32320.7,2520,Kursusudgifter,Administrationsomkostninger
2024-12-21 23:48:57.578120,,-21539.61,7740,Købsmoms,"Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2024-12-22 23:48:57.578120,,-12664.84,1970,Aviser og blade,Salgsomkostninger
2024-12-22 23:48:57.578120,,-7012.72,7700,"Moms af varekøb udland, EU og ikke-EU","Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2024-12-22 23:48:57.578120,,-14068.66,7190,Anden gæld - langfristet,"Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2024-12-23 23:48:57.578120,,-43574.66,6570,Reserve for opskrivninger,Reserve for opskrivninger
2024-12-23 23:48:57.578120,,-10287.68,5310,"Investeringsejendomme under opførelse, ultimo",Investeringsejendomme under opførelse
2024-12-23 23:48:57.578120,,-210.22,5920,"Kapitalandele i kapitalinteresser, årets afgange",Kapitalandele i kapitalinteresser
2024-12-23 23:48:57.578120,,-1343.58,6470,Likvide beholdninger,Likvide beholdninger
2024-12-24 23:48:57.578120,,-43765.71,5500,"Indretning af lejede lokaler, bogført værdi primo",Indretning af lejede lokaler
2024-12-26 23:48:57.578120,,-35783.63,5310,"Investeringsejendomme under opførelse, ultimo",Investeringsejendomme under opførelse
2024-12-26 23:48:57.578120,,-36729.59,3230,Indtægter af kapitalandele i kapitalinteresser,Indtægter af kapitalandele i kapitalinteresser
2024-12-26 23:48:57.578120,,-43663.44,7630,Leasingforpligtelse - kortfristet,"Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2024-12-27 23:48:57.578120, betaling {} - co2-afgift - ref. 86642,-15267.27,2130,Co2-afgift,Lokaleomkostninger
2024-12-27 23:48:57.578120,,-45489.09,2980,Lønsumsafgift,Personaleomkostninger
2024-12-29 23:48:57.578120," betaling {} - anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring - ref. 96110",-634.6,7260,"Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring","Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2024-12-30 23:48:57.578120,,-20125.91,6000,Andre værdipapirer og kapitalandele,Andre værdipapirer og kapitalandele
2024-12-30 23:48:57.578120,,-14704.15,3010,Af- og nedskrivninger af goodwill,Af- og nedskrivninger af materielle og immaterielle anlægsaktiver
2024-12-30 23:48:57.578120,,-5760.63,6461,Værdipapirer og kapitalandele,Andre værdipapirer og kapitalandele
2024-12-30 23:48:57.578120,,-42901.45,7590,Gæld til selskabsdeltagere og ledelse - kortfristet gæld,"Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2024-12-31 23:48:57.578120, {} tilgodehavender hos virksomhedsdeltagere og ledelse - ref. 26601,-35249.12,6060,Tilgodehavender hos virksomhedsdeltagere og ledelse,Tilgodehavender hos virksomhedsdeltagere og ledelse
2024-12-31 23:48:57.578120,,-24775.92,2620,Parkeringsudgifter,Administrationsomkostninger
2025-01-01 23:48:57.578120,,-19341.62,2950,ATP,Personaleomkostninger
2025-01-01 23:48:57.578120,,-35575.86,3540,Andre finansielle indtægter,Andre finansielle indtægter
2025-01-02 23:48:57.578120," betaling {} - kapitalandele i kapitalinteresser, ultimo - ref. 61764",-24875.46,5960,"Kapitalandele i kapitalinteresser, ultimo",Kapitalandele i kapitalinteresser
2025-01-02 23:48:57.578120, betaling {} - nedskrivning af finansielle aktiver - ref. 76357,-324.37,3570,Nedskrivning af finansielle aktiver,Nedskrivning af finansielle aktiver
2025-01-02 23:48:57.578120," {} investeringsejendomme, øvrige værdireguleringer - ref. 50723",-28283.0,5200,"Investeringsejendomme, øvrige værdireguleringer",Investeringsejendomme
2025-01-04 23:48:57.578120,,-24513.65,5920,"Kapitalandele i kapitalinteresser, årets afgange",Kapitalandele i kapitalinteresser
2025-01-06 23:48:57.578120,,-6714.95,6560,Reserve for opskrivninger,Reserve for opskrivninger
2025-01-06 23:48:57.578120,,-3838.12,2200,Andre lokaleomkostninger,Lokaleomkostninger
2025-01-06 23:48:57.578120,,1999.2,1350,Værdireguleringer af investeringsejendomme,Nettoomsætning
2025-01-07 23:48:57.578120, {} gæld til kreditinstitutter - ref. 92771,-35992.78,7130,Gæld til kreditinstitutter,Gæld til kreditinstitutter - langfristet gæld
2025-01-07 23:48:57.578120,,-35960.17,5720,"Finansielt leasede aktiver, årets tilgange",Finansielt leasede aktiver
2025-01-07 23:48:57.578120,,-38182.06,5510,"Indretning af lejede lokaler, årets tilgange",Indretning af lejede lokaler
2025-01-07 23:48:57.578120,,28723.53,1550,Øvrige andre driftsindtægter,Andre driftsindtægter
2025-01-07 23:48:57.578120, {} reserve for nettoopskrivning efter den indre værdis metode - ref. 32071,-9611.8,6580,Reserve for nettoopskrivning efter den indre værdis metode,Reserve for nettoopskrivning efter den indre værdis metode
2025-01-08 23:48:57.578120,,-44213.14,7530,Gæld til tilknyttede virksomheder - kortfristet gæld,Gæld til tilknyttede virksomheder - kortfristet gæld
2025-01-08 23:48:57.578120,,-34169.8,3020,Af- og nedskrivninger af grunde og bygninger,Af- og nedskrivninger af materielle og immaterielle anlægsaktiver
2025-01-08 23:48:57.578120,,-41643.26,1970,Aviser og blade,Salgsomkostninger
2025-01-08 23:48:57.578120," kapitalandele i tilknyttede virksomheder, årets afgange {} - ref. 75925",-37878.21,5820,"Kapitalandele i tilknyttede virksomheder, årets afgange",Kapitalandele i tilknyttede virksomheder
2025-01-09 23:48:57.578120,,-27304.3,5220,"Investeringsejendomme, tilbageførte af- og nedskrivninger",Investeringsejendomme
2025-01-09 23:48:57.578120, {} aer/ aub - ref. 77497,-23323.8,2940,AER/ AUB,Personaleomkostninger
2025-01-10 23:48:57.578120, lønudbetaling {} - ref. 36461,-16043.54,2990,Personaleomkostninger,Personaleomkostninger
2025-01-10 23:48:57.578120, reserve for opskrivninger {} - ref. 11935,-7922.86,6560,Reserve for opskrivninger,Reserve for opskrivninger
2025-01-10 23:48:57.578120,,-26837.5,5771,Materielle anlægsaktiver,Finansielt leasede aktiver
2025-01-10 23:48:57.578120,,-18029.61,9950,Kortfristet gæld,Periodeafgrænsningsposter
2025-01-11 23:48:57.578120,,-30312.49,7830,Co2-afgift,"Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2025-01-11 23:48:57.578120, betaling fra {} a/s - ref. 42936,23611.11,1530,Gevinst ved salg af materielle anlægsaktiver,Andre driftsindtægter
2025-01-11 23:48:57.578120," investeringsejendomme, øvrige værdireguleringer {} - ref. 11611",-4520.79,5200,"Investeringsejendomme, øvrige værdireguleringer",Investeringsejendomme
2025-01-12 23:48:57.578120,,-4861.86,5890,Langfristede tilgodehavender hos tilknyttede virksomheder,Langfristede tilgodehavender hos tilknyttede virksomheder
2025-01-13 23:48:57.578120,,39947.54,1050,"Salg af varer udland, EU",Nettoomsætning
2025-01-13 23:48:57.578120,,-11403.23,7980,Skyldigt AMP-bidrag,"Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2025-01-14 23:48:57.578120,,-3014.29,5910,"Kapitalandele i kapitalinteresser, årets tilgange",Kapitalandele i kapitalinteresser
2025-01-14 23:48:57.578120, {} modtagne forudbetalinger fra kunder - ref. 68600,-23789.74,7410,Modtagne forudbetalinger fra kunder,Modtagne forudbetalinger fra kunder
2025-01-14 23:48:57.578120,,-25877.64,5210,"Investeringsejendomme, årets af- og nedskrivninger",Investeringsejendomme
2025-01-14 23:48:57.578120,,-15088.14,5430,"Produktionsanlæg og maskiner, årets tilgange",Produktionsanlæg og maskiner
2025-01-15 23:48:57.578120, {} gæld til selskabsdeltagere og ledelse - kortfristet gæld - ref. 82946,-3032.35,7590,Gæld til selskabsdeltagere og ledelse - kortfristet gæld,"Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2025-01-15 23:48:57.578120, husleje {} - ref. 38892,-31463.32,2210,Lokaleomkostninger,Lokaleomkostninger
2025-01-15 23:48:57.578120,,-49590.81,5480,"Produktionsanlæg og maskiner, tilbageførte af- og nedskrivninger",Produktionsanlæg og maskiner
2025-01-15 23:48:57.578120,,40463.69,1010,Salg af varer og ydelser,Nettoomsætning
2025-01-15 23:48:57.578120,,-6405.46,5580,"Andre anlæg, driftsmateriel og inventar, årets tilgange","Andre anlæg, driftsmateriel og inventar"
2025-01-16 23:48:57.578120,,-23984.32,7190,Anden gæld - langfristet,"Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2025-01-16 23:48:57.578120,,-46768.25,6590,Reserve for nettoopskrivning efter den indre værdis metode,Reserve for nettoopskrivning efter den indre værdis metode
2025-01-16 23:48:57.578120,,-34602.94,6971,Egenkapital i alt,Foreslået udbytte indregnet under egenkapitalen
2025-01-17 23:48:57.578120, betaling {} - andre eksterne omkostninger - ref. 16845,-20192.58,2831,Andre eksterne omkostninger,Administrationsomkostninger
2025-01-17 23:48:57.578120,,-31647.49,7530,Gæld til tilknyttede virksomheder - kortfristet gæld,Gæld til tilknyttede virksomheder - kortfristet gæld
2025-01-18 23:48:57.578120," {} investeringsejendomme under opførelse, ultimo - ref. 79505",-3036.44,5310,"Investeringsejendomme under opførelse, ultimo",Investeringsejendomme under opførelse
2025-01-18 23:48:57.578120,,-12246.31,6910,Øvrige reserver,Andre reserver
2025-01-19 23:48:57.578120,,-24297.27,6940,Overført resultat,Overført resultat
2025-01-20 23:48:57.578120,,-13240.83,6050,Andre (langfristede) tilgodehavender,Andre (langfristede) tilgodehavender
2025-01-21 23:48:57.578120,,-24464.91,2940,AER/ AUB,Personaleomkostninger
2025-01-21 23:48:57.578120,,-16296.43,2120,Naturgas- og bygasafgift,Lokaleomkostninger
2025-01-21 23:48:57.578120,,-10127.62,6060,Tilgodehavender hos virksomhedsdeltagere og ledelse,Tilgodehavender hos virksomhedsdeltagere og ledelse
2025-01-21 23:48:57.578120,,-27469.13,2960,Andre personaleomkostninger,Personaleomkostninger
2025-01-22 23:48:57.578120,,-38021.42,7020,Hensættelser til pensioner og lignende forpligtelser,Hensættelse til udskudt skat
2025-01-22 23:48:57.578120, betaling {} - indtægter af kapitalandele - ref. 91560,-34046.84,3250,Indtægter af kapitalandele,Indtægter af kapitalandele i kapitalinteresser
2025-01-23 23:48:57.578120,,-3426.88,5530,"Indretning af lejede lokaler, øvrige værdireguleringer",Indretning af lejede lokaler
2025-01-24 23:48:57.578120,,-1550.86,6190,Tilgodehavender fra salg og tjenesteydelser,Tilgodehavender fra salg og tjenesteydelser
2025-01-24 23:48:57.578120,,-35873.62,3180,Øvrige andre driftsomkostninger,Andre driftsomkostninger
2025-01-24 23:48:57.578120,,-47834.85,5490,"Produktionsanlæg og maskiner, ultimo",Produktionsanlæg og maskiner
2025-01-24 23:48:57.578120,,-42805.27,5690,"Materielle anlægsaktiver under udførelse og forudbetalinger for materielle anlægsaktiver, tilbageførte nedskrivninger",Materielle anlægsaktiver under udførelse og forudbetalinger for materielle anlægsaktiver
2025-01-25 23:48:57.578120,,-24523.64,7900,Skyldige feriepenge,"Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2025-01-25 23:48:57.578120,,-18610.08,7120,Gæld til banker - langfristet gæld,Gæld til kreditinstitutter - langfristet gæld
2025-01-26 23:48:57.578120," investeringsejendomme, årets afgange {} - ref. 50581",-49710.45,5180,"Investeringsejendomme, årets afgange",Investeringsejendomme
2025-01-26 23:48:57.578120," {} indretning af lejede lokaler, årets afgange - ref. 81475",-2338.5,5520,"Indretning af lejede lokaler, årets afgange",Indretning af lejede lokaler
2025-01-26 23:48:57.578120,,-36724.68,6170,Forudbetalinger for varer,Forudbetalinger for varer
2025-01-26 23:48:57.578120, betaling {} - parkeringsudgifter - ref. 15805,-7154.76,2620,Parkeringsudgifter,Administrationsomkostninger
2025-01-27 23:48:57.578120," betaling {} - andre anlæg, driftsmateriel og inventar, årets afgange - ref. 30383",-48959.83,5590,"Andre anlæg, driftsmateriel og inventar, årets afgange","Andre anlæg, driftsmateriel og inventar"
2025-01-27 23:48:57.578120," betaling {} - produktionsanlæg og maskiner, årets af- og nedskrivninger - ref. 82765",-818.12,5470,"Produktionsanlæg og maskiner, årets af- og nedskrivninger",Produktionsanlæg og maskiner
2025-01-27 23:48:57.578120," {} erhvervede immaterielle anlægsaktiver, årets afgange - ref. 20444",-34468.94,5100,"Erhvervede immaterielle anlægsaktiver, årets afgange",Erhvervede immaterielle anlægsaktiver
2025-01-28 23:48:57.578120, tilgodehavender hos virksomhedsdeltagere og ledelse {} - ref. 46097,-46926.22,6060,Tilgodehavender hos virksomhedsdeltagere og ledelse,Tilgodehavender hos virksomhedsdeltagere og ledelse
2025-01-28 23:48:57.578120, {} naturgas- og bygasafgift - ref. 66056,-45499.18,7800,Naturgas- og bygasafgift,"Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2025-01-28 23:48:57.578120," betaling {} - indretning af lejede lokaler, øvrige værdireguleringer - ref. 68851",-40784.91,5530,"Indretning af lejede lokaler, øvrige værdireguleringer",Indretning af lejede lokaler
2025-01-29 23:48:57.578120,,17913.77,1430,Nedskrivning på lagre af færdigvarer og varer under fremstilling,Ændring i lagre af færdigvarer og varer under fremstilling
2025-01-29 23:48:57.578120,,-26241.5,7030,Hensættelse til udskudt skat,Hensættelse til udskudt skat
2025-01-30 23:48:57.578120,,-43600.69,1810,Omkostninger til råvarer og hjælpematerialer,"Omkostninger til råvarer, hjælpematerialer og ydelser"
2025-01-30 23:48:57.578120," materielle anlægsaktiver under udførelse og forudbetalinger for materielle anlægsaktiver, øvrige værdireguleringer {} - ref. 87434",-31117.96,5670,"Materielle anlægsaktiver under udførelse og forudbetalinger for materielle anlægsaktiver, øvrige værdireguleringer",Materielle anlægsaktiver under udførelse og forudbetalinger for materielle anlægsaktiver
2025-01-30 23:48:57.578120,,-38905.42,5190,"Investeringsejendomme, årets forbedringer",Investeringsejendomme
2025-01-30 23:48:57.578120,,2166.88,1050,"Salg af varer udland, EU",Nettoomsætning
2025-01-31 23:48:57.578120," finansielt leasede aktiver, årets afgange {} - ref. 20895",-45985.48,5730,"Finansielt leasede aktiver, årets afgange",Finansielt leasede aktiver
2025-01-31 23:48:57.578120, betaling {} - periodeafgrænsningsposter - ref. 85349,-41952.13,6410,Periodeafgrænsningsposter,Periodeafgrænsningsposter
2025-02-01 23:48:57.578120," {} indtægter af andre kapitalandele, værdipapirer og tilgodehavender, der er anlægsaktiver - ref. 37735",-31049.9,3410,"Indtægter af andre kapitalandele, værdipapirer og tilgodehavender, der er anlægsaktiver","Indtægter af andre kapitalandele, værdipapirer og tilgodehavender, der er anlægsaktiver"
2025-02-01 23:48:57.578120,,-33904.14,5270,"Investeringsejendomme under opførelse, årets forbedringer",Investeringsejendomme under opførelse
2025-02-01 23:48:57.578120,,-33292.79,1990,Gaver og blomster,Salgsomkostninger
2025-02-01 23:48:57.578120,,-10984.6,2170,"Reparation og vedligeholdelse, ejendom skattemæssigt afskrivningsberettiget, bygning 1",Lokaleomkostninger
2025-02-02 23:48:57.578120, betaling {} - lønsumsafgift - ref. 51440,-32643.85,2980,Lønsumsafgift,Personaleomkostninger
2025-02-02 23:48:57.578120,,-46018.87,1810,Omkostninger til råvarer og hjælpematerialer,"Omkostninger til råvarer, hjælpematerialer og ydelser"
2025-02-02 23:48:57.578120,,-7965.09,3170,Tab ved salg af materielle anlægsaktiver,Andre driftsomkostninger
2025-02-03 23:48:57.578120, {} akkumulerede nedskrivninger til tab på tilgodehavender fra tilknyttede virksomheder - ref. 81089,-10925.72,6230,Akkumulerede nedskrivninger til tab på tilgodehavender fra tilknyttede virksomheder,Kortfristede tilgodehavender hos tilknyttede virksomheder
2025-02-03 23:48:57.578120,,-3515.74,3510,Rentetillæg mv. fra det offentlige (ej skattepligtig),Andre finansielle indtægter
2025-02-03 23:48:57.578120,,-11983.09,5750,"Finansielt leasede aktiver, årets af- og nedskrivninger",Finansielt leasede aktiver
2025-02-04 23:48:57.578120,,-7261.85,5410,"Grunde og bygninger, ultimo",Grunde og bygninger
2025-02-04 23:48:57.578120, hensatte forpligtelser {} - ref. 90125,-4259.0,7051,Hensatte forpligtelser,Andre hensatte forpligtelser
2025-02-05 23:48:57.578120," {} grunde og bygninger, årets afgange - ref. 81310",-3013.75,5340,"Grunde og bygninger, årets afgange",Grunde og bygninger
2025-02-05 23:48:57.578120,,-9627.97,5430,"Produktionsanlæg og maskiner, årets tilgange",Produktionsanlæg og maskiner
2025-02-05 23:48:57.578120,,-42380.01,6360,Krav på indbetaling af virksomhedskapital og overkurs,Krav på indbetaling af virksomhedskapital og overkurs
2025-02-05 23:48:57.578120,,-41801.54,6070,Tilgodehavender hos virksomhedsdeltagere og ledelse,Tilgodehavender hos virksomhedsdeltagere og ledelse
2025-02-05 23:48:57.578120,,-40449.25,6830,Reserve for ikke indbetalt virksomhedskapital og overkurs,Andre reserver
2025-02-05 23:48:57.578120,,-1643.28,5800,"Kapitalandele i tilknyttede virksomheder, bogført værdi primo",Kapitalandele i tilknyttede virksomheder
2025-02-06 23:48:57.578120, betaling {} - overkurs ved emission - ref. 68684,-27938.37,6550,Overkurs ved emission,Overkurs ved emission
2025-02-06 23:48:57.578120,,-22851.34,2870,Jubilæumsgratiale og fratrædelsesgodtgørelse,Personaleomkostninger
2025-02-07 23:48:57.578120,,-5080.5,5620,"Andre anlæg, driftsmateriel og inventar, tilbageførte af- og nedskrivninger","Andre anlæg, driftsmateriel og inventar"
2025-02-07 23:48:57.578120,,-2307.98,6290,Udskudte skatteaktiver,Andre tilgodehavender (kortfristede)
2025-02-08 23:48:57.578120,,-25869.26,2530,"Leasingomkostninger, personbiler",Administrationsomkostninger
2025-02-08 23:48:57.578120," betaling {} - finansielt leasede aktiver, ultimo - ref. 16646",-48999.26,5770,"Finansielt leasede aktiver, ultimo",Finansielt leasede aktiver
2025-02-08 23:48:57.578120, ændring af udskudt skat {} - ref. 57946,-9875.25,3760,Ændring af udskudt skat,Skat af årets resultat
2025-02-08 23:48:57.578120,,-30504.32,5240,"Investeringsejendomme under opførelse, bogført værdi primo",Investeringsejendomme under opførelse
2025-02-09 23:48:57.578120, salgsfremmende {} - ref. 48815,-31052.79,2010,Salgsomkostninger,Salgsomkostninger
2025-02-09 23:48:57.578120," produktionsanlæg og maskiner, årets af- og nedskrivninger {} - ref. 47945",-26631.79,5470,"Produktionsanlæg og maskiner, årets af- og nedskrivninger",Produktionsanlæg og maskiner
2025-02-10 23:48:57.578120,,-35447.3,7720,"Moms af ydelseskøb udland, EU og ikke-EU","Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2025-02-11 23:48:57.578120,,-40292.02,3410,"Indtægter af andre kapitalandele, værdipapirer og tilgodehavender, der er anlægsaktiver","Indtægter af andre kapitalandele, værdipapirer og tilgodehavender, der er anlægsaktiver"
2025-02-12 23:48:57.578120, {} modtagne forudbetalinger fra kunder - ref. 22026,-3636.2,7410,Modtagne forudbetalinger fra kunder,Modtagne forudbetalinger fra kunder
2025-02-13 23:48:57.578120, betaling {} - reserve for nettoopskrivning efter den indre værdis metode - ref. 18466,-11087.17,6590,Reserve for nettoopskrivning efter den indre værdis metode,Reserve for nettoopskrivning efter den indre værdis metode
2025-02-13 23:48:57.578120,,-47139.41,2930,Omkostninger til social sikring,Personaleomkostninger
2025-02-14 23:48:57.578120,,-21369.63,6300,Tilgodehavende selskabsskat (kortfristet),Andre tilgodehavender (kortfristede)
2025-02-14 23:48:57.578120," nedskrivninger af omsætningsaktiver, som overstiger normale nedskrivninger {} - ref. 62598",-7119.06,3140,"Nedskrivninger af omsætningsaktiver, som overstiger normale nedskrivninger","Nedskrivninger af omsætningsaktiver, som overstiger normale nedskrivninger"
2025-02-14 23:48:57.578120,,-37252.3,5640,"Materielle anlægsaktiver under udførelse og forudbetalinger for materielle anlægsaktiver, bogført værdi primo",Materielle anlægsaktiver under udførelse og forudbetalinger for materielle anlægsaktiver
2025-02-15 23:48:57.578120,,-31970.47,5030,"Goodwill, årets afgange",Goodwill
2025-02-16 23:48:57.578120,,-25998.72,1950,Andre salgsomkostninger,Salgsomkostninger
2025-02-17 23:48:57.578120,,-16677.51,2350,Kantineudgifter,Administrationsomkostninger
2025-02-18 23:48:57.578120,,-11877.12,6960,Foreslået udbytte indregnet under egenkapitalen,Foreslået udbytte indregnet under egenkapitalen
2025-02-18 23:48:57.578120," betaling {} - af- og nedskrivninger af finansielt leasede andre anlæg, driftsmateriel og inventar - ref. 29057",-28242.65,3090,"Af- og nedskrivninger af finansielt leasede andre anlæg, driftsmateriel og inventar",Af- og nedskrivninger af materielle og immaterielle anlægsaktiver
2025-02-18 23:48:57.578120,,-36107.77,2950,ATP,Personaleomkostninger
2025-02-19 23:48:57.578120," periodeafgrænsningsposter, der ikke kan opretholdes skattemæssigt {} - ref. 56494",-19865.87,6400,"Periodeafgrænsningsposter, der ikke kan opretholdes skattemæssigt",Periodeafgrænsningsposter
2025-02-20 23:48:57.578120,,47490.45,1200,"Salg af ydelser udland, ikke-EU",Nettoomsætning
2025-02-20 23:48:57.578120, betaling {} - salgsmoms - ref. 27226,-20739.91,7680,Salgsmoms,"Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2025-02-20 23:48:57.578120,,-4622.23,7610,Deposita - kortfristet gæld,"Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2025-02-20 23:48:57.578120, betaling {} - aktiver i alt - ref. 81429,-20524.44,6499,AKTIVER I ALT,Likvide beholdninger
2025-02-21 23:48:57.578120," goodwill, bogført værdi primo {} - ref. 29955",-34445.1,5010,"Goodwill, bogført værdi primo",Goodwill
2025-02-21 23:48:57.578120,,-20830.2,5020,"Goodwill, årets tilgange",Goodwill
2025-02-21 23:48:57.578120,,-36976.23,5890,Langfristede tilgodehavender hos tilknyttede virksomheder,Langfristede tilgodehavender hos tilknyttede virksomheder
2025-02-21 23:48:57.578120, betaling {} - foreslået udbytte indregnet under egenkapitalen - ref. 66920,-23120.66,6960,Foreslået udbytte indregnet under egenkapitalen,Foreslået udbytte indregnet under egenkapitalen
2025-02-22 23:48:57.578120, ejendomsskatter {} - ref. 88104,-9512.31,2190,Ejendomsskatter,Lokaleomkostninger
2025-02-22 23:48:57.578120," betaling {} - af- og nedskrivninger af finansielt leasede andre anlæg, driftsmateriel og inventar - ref. 40607",-28203.19,3090,"Af- og nedskrivninger af finansielt leasede andre anlæg, driftsmateriel og inventar",Af- og nedskrivninger af materielle og immaterielle anlægsaktiver
2025-02-23 23:48:57.578120, salg til {} - ref. 46411,36967.04,1530,Gevinst ved salg af materielle anlægsaktiver,Andre driftsindtægter
2025-02-23 23:48:57.578120," andre anlæg, driftsmateriel og inventar, ultimo {} - ref. 57944",-40698.88,5630,"Andre anlæg, driftsmateriel og inventar, ultimo","Andre anlæg, driftsmateriel og inventar"
2025-02-24 23:48:57.578120," kapitalandele i tilknyttede virksomheder, bogført værdi primo {} - ref. 76077",-17397.57,5800,"Kapitalandele i tilknyttede virksomheder, bogført værdi primo",Kapitalandele i tilknyttede virksomheder
2025-02-25 23:48:57.578120,,-4840.47,5740,"Finansielt leasede aktiver, øvrige værdireguleringer",Finansielt leasede aktiver
2025-02-25 23:48:57.578120,,-6892.58,5600,"Andre anlæg, driftsmateriel og inventar, øvrige værdireguleringer","Andre anlæg, driftsmateriel og inventar"
2025-02-25 23:48:57.578120," kapitalandele i tilknyttede virksomheder, årets tilgange {} - ref. 11034",-39546.44,5810,"Kapitalandele i tilknyttede virksomheder, årets tilgange",Kapitalandele i tilknyttede virksomheder
2025-02-25 23:48:57.578120,,-31161.82,6090,Nedskrivning på råvarer og hjælpematerialer,Råvarer og hjælpematerialer
2025-02-26 23:48:57.578120,,-20375.02,2350,Kantineudgifter,Administrationsomkostninger
2025-02-26 23:48:57.578120,,-16146.14,6260,Kortfristede tilgodehavender hos tilknyttede virksomheder,Kortfristede tilgodehavender hos tilknyttede virksomheder
2025-02-26 23:48:57.578120,,-29015.37,6040,Deposita,Andre (langfristede) tilgodehavender
2025-02-27 23:48:57.578120,,-46888.62,2060,Elafgift,Lokaleomkostninger
2025-02-27 23:48:57.578120, betaling {} - jubilæumsgratiale og fratrædelsesgodtgørelse - ref. 75836,-12208.89,2870,Jubilæumsgratiale og fratrædelsesgodtgørelse,Personaleomkostninger
